location_id,latitude,longitude,bathroom,bedrooms,area_sqft,location_encoded,property_type_House,property_type_Lower Portion,property_type_Upper Portion,city_Islamabad,city_Karachi,city_Lahore,city_Rawalpindi,province_name_Punjab,province_name_Sindh,target_log_price
13769,-1.1724168024570858,-1.1822353436951327,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,15.687312888712007
1312,1.1483301032590159,0.5928602550810255,-1.179997798082905,-1.7728807733918939,-0.11129362280113095,16.463021527672,True,False,False,False,False,False,True,True,False,16.300417291085605
1290,0.546599286541205,0.9349007819508072,-1.179997798082905,0.8259732108361412,0.0009646390843771575,16.85196955455956,True,False,False,False,False,True,False,True,False,16.951004817371683
11187,1.1326376301935166,0.5462587232521293,-0.03669364144401687,-0.21356838285507282,-0.09067475837318048,15.327253276064612,True,False,False,False,False,False,True,True,False,15.46416937585933
9190,-1.216425095648795,-1.2429637408789915,-1.179997798082905,-1.7728807733918939,-0.008199300661378606,16.202779219472358,True,False,False,False,True,False,False,False,True,17.249497794707484
1797,0.5281959469762121,0.9063633804694775,0.34440774410227915,-0.21356838285507282,-0.11358460773756988,16.625175839287156,True,False,False,False,False,True,False,True,False,16.213405921671733
3961,0.5536296536466782,0.9348258270531025,1.1066105151948713,0.8259732108361412,-0.11358460773756988,16.538131109045647,True,False,False,False,False,True,False,True,False,16.52356082573315
6858,-1.2323991748201282,-1.2600875833634408,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.54009332474212,False,False,False,False,True,False,False,False,True,16.341239282272525
1421,1.12524818812105,0.6022357111886107,1.1066105151948713,0.3062024139905342,-0.04485505964440166,16.201876591108586,True,False,False,True,False,False,False,False,False,16.257857680289998
11163,1.124067399584621,0.5651427870538842,0.7255091296485752,0.8259732108361412,0.046784337813155975,16.189768908891455,True,False,False,False,False,False,True,True,False,16.454567959008102
69,0.5621849341244725,0.9657767153016827,0.34440774410227915,0.3062024139905342,0.3217025301858289,17.07120503365791,True,False,False,False,False,True,False,True,False,17.622173069956816
9179,1.113214963507989,0.5626065083200661,-0.4177950269903129,-0.7333391797006799,-0.1364944571019593,15.223422970745043,True,False,False,False,False,False,True,True,False,15.319588176962746
7214,-1.2239988320646553,-1.265350879717113,-0.03669364144401687,-0.21356838285507282,0.0009646390843771575,16.52807980088718,False,True,False,False,True,False,False,False,True,16.835935492889124
6827,-1.2256914587258756,-1.2380502340479558,-0.4177950269903129,-0.7333391797006799,-0.11129362280113095,16.20971228515285,False,False,False,False,True,False,False,False,True,16.066802461833923
3717,0.5310739831234725,0.9375062263829194,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.32162685565931,True,False,False,False,False,True,False,True,False,16.166885910365842
6034,1.1193964349874799,0.5672540166726516,-0.03669364144401687,-0.7333391797006799,-0.07463786381810789,15.916759151368089,True,False,False,False,False,False,True,True,False,15.717618233614914
6758,-1.1997725523460332,-1.2426398504063758,-0.03669364144401687,-0.21356838285507282,-0.008199300661378606,15.492359129933126,True,False,False,False,True,False,False,False,True,16.648723960844016
8503,-1.2720749200187151,-1.2565778050435434,-0.4177950269903129,-0.7333391797006799,-0.06089195419947424,17.383758412269867,False,False,False,False,True,False,False,False,True,17.370858648025116
88,0.5710750975389337,0.9501952374196612,-0.03669364144401687,-0.7333391797006799,-0.1594043064663487,15.869406907404235,True,False,False,False,False,True,False,True,False,15.687312888712007
8928,0.5351491170410899,0.9644570825294358,1.4877119007411672,1.3457440076817482,0.06969418717754539,17.034386422832473,True,False,False,False,False,True,False,True,False,17.034386422832473
3949,0.5497192429917387,0.9412372130594665,-0.03669364144401687,-0.21356838285507282,-0.14794938178415398,16.538131109045647,True,False,False,False,False,True,False,True,False,15.76142084987672
1474,0.5125246759148185,0.9201980436012641,0.34440774410227915,0.3062024139905342,0.23006313272827122,16.666313860201754,True,False,False,False,False,True,False,True,False,16.855259764781927
8292,-1.2374572119025073,-1.2515445531929983,-1.179997798082905,-1.7728807733918939,1.742113190777972,18.183347250383157,True,False,False,False,True,False,False,False,True,19.87463375588252
410,0.5454299144685262,0.9181928477402259,-1.179997798082905,1.3457440076817482,0.23006313272827122,17.57307893340684,True,False,False,False,False,True,False,True,False,17.453096744006448
6839,-1.226283212096917,-1.241846730086324,-1.179997798082905,-0.21356838285507282,-0.09067475837318048,16.20971228515285,False,False,False,False,True,False,False,False,True,15.830413711839864
3717,0.5310739831234725,0.9375062263829194,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.32162685565931,True,False,False,False,False,True,False,True,False,16.341239282272525
6934,-1.237414807894293,-1.2616765662559055,0.34440774410227915,0.3062024139905342,-0.003617330788500724,17.024450792969414,False,False,False,False,True,False,False,False,True,17.439851517607305
11272,-1.1841736756388395,-1.246822047318046,0.7255091296485752,0.3062024139905342,0.023874488448766565,15.811650489482682,True,False,False,False,True,False,False,False,True,16.341239282272525
10637,0.5817459574778283,0.9884432591853204,-1.179997798082905,-0.7333391797006799,-0.11358460773756988,15.675948719472995,True,False,False,False,False,True,False,True,False,15.573368647930426
1481,-1.2526150139157162,-1.2604212240666497,1.1066105151948713,0.8259732108361412,0.046784337813155975,17.383758412269867,True,False,False,False,True,False,False,False,True,18.228308863426122
1619,0.5535698531222738,0.9949146700487962,1.4877119007411672,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.77632374660947
8959,-1.215619963133855,-1.260250899725925,-0.03669364144401687,-0.21356838285507282,-0.008199300661378606,16.82965049671048,True,False,False,False,True,False,False,False,True,17.034386422832473
4506,0.5888961974526771,0.9232687568496297,-0.03669364144401687,0.3062024139905342,-0.1594043064663487,15.784724027160319,True,False,False,False,False,True,False,True,False,15.38412668421143
10020,-1.1865664219929435,-1.184679909322408,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.15731646026544
1586,0.5537489828749231,0.9644342304264776,0.34440774410227915,-0.21356838285507282,-0.06776490900879106,17.383758412269867,True,False,False,False,False,True,False,True,False,16.993564429978885
540,1.132959193922476,0.58894706097021,-1.179997798082905,-1.7728807733918939,0.0009646390843771575,16.0286521615789,True,False,False,False,False,False,True,True,False,16.906553056777135
8382,0.6229727108230219,0.9336250252162446,-0.03669364144401687,0.3062024139905342,-0.1594043064663487,15.615085270943002,True,False,False,False,False,True,False,True,False,15.46416937585933
255,-1.25044452670039,-1.2395606057062385,-0.4177950269903129,0.3062024139905342,-0.17315021608498235,15.304605477113233,True,False,False,False,True,False,False,False,True,15.319588176962746
3558,0.5612498713792343,0.9750903183839241,0.7255091296485752,0.3062024139905342,-0.09067475837318048,16.832187679196373,True,False,False,False,False,True,False,True,False,16.108045416114916
166,1.1636083217827304,0.560732331182666,-1.179997798082905,0.8259732108361412,0.23006313272827122,18.54681286044151,True,False,False,True,False,False,False,False,False,18.36938746009113
756,0.5561766123451893,0.9441793451418499,-0.03669364144401687,-0.21356838285507282,-0.1594043064663487,16.26815115595351,True,False,False,False,False,True,False,True,False,15.978833698567334
7080,-1.2279236492095653,-1.2710127167464043,-1.179997798082905,-1.7728807733918939,-0.10671165292825306,16.038038431030294,False,False,False,False,True,False,False,False,True,15.830413711839864
1447,0.5518386279407558,0.9784562808025368,0.7255091296485752,0.3062024139905342,0.0009646390843771575,17.383758412269867,True,False,False,False,False,True,False,True,False,17.243025280411334
3971,0.5536296536466782,0.9319010625689679,0.7255091296485752,0.8259732108361412,-0.11358460773756988,16.538131109045647,True,False,False,False,False,True,False,True,False,16.341239282272525
7080,-1.2279236492095653,-1.2710127167464043,-1.179997798082905,-1.7728807733918939,-0.14565839684771506,16.038038431030294,False,False,False,False,True,False,False,False,True,15.607270193858982
1456,0.5412893170538402,0.9119082840615378,-1.179997798082905,-1.7728807733918939,0.11551388590632419,16.752326583232765,True,False,False,False,False,True,False,True,False,16.929025911619092
1011,0.5719302450379218,0.9804962118600682,0.7255091296485752,0.8259732108361412,0.23006313272827122,16.832187679196373,True,False,False,False,False,True,False,True,False,17.989897843244528
582,0.5443450785917113,0.5884034856144756,-1.179997798082905,-1.7728807733918939,0.18424343399949242,17.17720947753409,True,False,False,False,False,False,False,True,False,17.622173069956816
3943,0.5529332493579291,0.9453018404392312,-1.179997798082905,0.8259732108361412,-0.04485505964440166,16.538131109045647,True,False,False,False,False,True,False,True,False,17.0926553286923
6727,-1.2023200546856758,-1.2611403035731172,-0.4177950269903129,-0.7333391797006799,-0.15024036672059293,15.492359129933126,True,False,False,False,True,False,False,False,True,15.607270193858982
1796,0.5278969443541881,0.907891119726009,0.34440774410227915,-0.21356838285507282,-0.11358460773756988,16.625175839287156,True,False,False,False,False,True,False,True,False,16.380459992348886
3226,1.1036610142726337,0.6408536323275162,-0.4177950269903129,-0.7333391797006799,-0.11358460773756988,17.383758412269867,True,False,False,True,False,False,False,False,False,14.711598990684092
6655,-1.22180904558918,-1.2234157473125822,-1.179997798082905,-0.21356838285507282,0.03762039806740021,17.214237388404783,False,False,False,False,True,False,False,False,True,16.993564429978885
10240,1.14369012620634,0.5732342596698449,1.1066105151948713,3.4248271950641764,-0.04485505964440166,17.082501565381783,True,False,False,False,False,False,True,True,False,17.341871111992198
4585,0.5884093668199102,0.9645390454053898,-0.4177950269903129,-0.21356838285507282,-0.1594043064663487,15.604489704513773,True,False,False,False,False,True,False,True,False,15.607270193858982
582,0.5443450785917113,0.5884034856144756,-1.179997798082905,-1.7728807733918939,0.06969418717754539,17.17720947753409,True,False,False,False,False,False,False,True,False,17.073607134447293
518,-1.2305684633116472,-1.2220059249073236,-0.03669364144401687,-0.21356838285507282,-0.1548223365934708,16.48496165738805,True,False,False,False,True,False,False,False,True,15.894952224644102
1271,1.1237023445651872,0.5898520042474145,-0.03669364144401687,1.8655148045273553,-0.06776490900879106,16.448345277735132,True,False,False,False,False,False,True,True,False,16.166885910365842
8298,-1.2335921952820037,-1.2706863887161368,-0.03669364144401687,-0.21356838285507282,0.03762039806740021,16.229021102636104,False,False,False,False,True,False,False,False,True,16.300417291085605
9582,-1.2166265146878132,-1.212298960959467,0.7255091296485752,0.8259732108361412,0.23006313272827122,16.48496165738805,True,False,False,False,True,False,False,False,True,18.05683732492351
6838,-1.2264411398454587,-1.2397760248634733,-1.179997798082905,1.3457440076817482,-0.04485505964440166,16.20971228515285,True,False,False,False,True,False,False,False,True,17.426428497635523
1485,-1.2639983155567238,-1.2564199731857644,-1.179997798082905,1.3457440076817482,0.23006313272827122,17.383758412269867,True,False,False,False,True,False,False,False,True,18.683045016112164
476,-1.2338275918917057,-1.2195714142053555,0.34440774410227915,1.8655148045273553,-0.09067475837318048,16.48496165738805,True,False,False,False,True,False,False,False,True,16.012735246411598
3047,1.1143598717297734,0.5841426348439701,1.1066105151948713,0.8259732108361412,0.09260403654193479,16.440323018008897,True,False,False,False,False,False,True,True,False,17.182806422433504
3099,0.5332447421593642,0.9656853068898453,-0.4177950269903129,-0.21356838285507282,-0.1594043064663487,16.153238896919525,True,False,False,False,False,True,False,True,False,15.520258832020865
13246,0.5195120953709468,0.9008331715532351,0.34440774410227915,-0.21356838285507282,-0.11358460773756988,15.740396599890747,True,False,False,False,False,True,False,True,False,15.830413711839864
58,0.5667316767231918,0.9399066112778007,-1.179997798082905,-0.21356838285507282,-0.1594043064663487,16.598469328909395,True,False,False,False,False,True,False,True,False,15.687312888712007
9514,-1.22275582956556,-1.2567533287117951,-0.4177950269903129,-0.7333391797006799,-0.16398627633922658,15.961497329246708,False,False,True,False,True,False,False,False,True,15.520258832020865
1463,-1.2291033504637314,-1.2225278669389255,-0.4177950269903129,-0.21356838285507282,0.27588283145705006,16.48496165738805,True,False,False,False,True,False,False,False,True,17.78580249038432
3073,1.1056844465620377,0.5776569033293079,-0.4177950269903129,-0.7333391797006799,-0.109002637864692,16.440323018008897,False,False,False,False,False,False,True,True,False,15.989125383426996
6823,-1.2246020018994468,-1.2427748301611923,-0.03669364144401687,-0.21356838285507282,-0.0860927885003026,16.20971228515285,False,False,False,False,True,False,False,False,True,15.732433317205148
8976,-1.2003330463520456,-1.2608182412687379,-1.179997798082905,-0.7333391797006799,-0.16169529140278763,15.492359129933126,False,False,False,False,True,False,False,False,True,14.731801689838349
11768,1.0690057949183924,0.5016587309477941,-0.4177950269903129,-0.7333391797006799,-0.1594043064663487,15.208677214969326,True,False,False,False,False,False,True,True,False,14.603968372873895
1669,-1.2506986789291097,-1.2709758486869605,0.34440774410227915,0.3062024139905342,0.18424343399949242,17.21273731068157,True,False,False,False,True,False,False,False,True,18.683045016112164
324,-1.2258605311176016,-1.2476654848892696,-1.179997798082905,-0.21356838285507282,-0.04943702951727954,15.927068136574094,False,False,False,False,True,False,False,False,True,16.213405921671733
6040,1.123197301954533,0.5554778709754711,-0.4177950269903129,-0.7333391797006799,-0.1364944571019593,15.33387628346584,True,False,False,False,False,False,True,True,False,15.150511887854474
9201,-1.2445226438609274,-1.2561076611119828,0.34440774410227915,0.3062024139905342,-0.16856824621210445,15.37903775879541,True,False,False,False,True,False,False,False,True,15.789591722875162
329,1.1595326442239835,0.5423994601043011,0.34440774410227915,0.3062024139905342,-0.04485505964440166,16.72466031436631,False,False,False,True,False,False,False,False,False,16.705882371415992
10610,1.1060446088112939,0.582154806581185,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.440323018008897,True,False,False,False,False,False,True,True,False,16.213405921671733
11,-1.2229727094299838,-1.26902519317832,-0.4177950269903129,-0.7333391797006799,-0.15024036672059293,16.52807980088718,False,False,False,False,True,False,False,False,True,15.319588176962746
1613,0.5518386279407558,0.9915672940072625,1.1066105151948713,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.77632374660947
3879,0.5821713566627992,0.9822634411556143,1.1066105151948713,0.8259732108361412,-0.09067475837318048,15.832059919892332,True,False,False,False,False,True,False,True,False,16.300417291085605
7183,-1.2134326230434693,-1.2624349513794597,0.34440774410227915,0.3062024139905342,-0.11816657761044777,15.988179292994708,True,False,False,False,True,False,False,False,True,16.52356082573315
340,1.1637053617246058,0.5986049690703824,-1.179997798082905,-1.7728807733918939,0.23006313272827122,16.635707371325392,True,False,False,True,False,False,False,False,False,17.71748324774094
9358,0.5277474430431761,0.9641277075521151,-1.179997798082905,-1.7728807733918939,-0.11358460773756988,15.128213548348576,True,False,False,False,False,True,False,True,False,16.300417291085605
4359,0.5842956343819941,0.9949625071176589,0.34440774410227915,0.3062024139905342,-0.11358460773756988,16.075650185481777,True,False,False,False,False,True,False,True,False,16.066802461833923
3333,1.15130110203967,0.5502081760329736,-0.4177950269903129,-0.7333391797006799,-0.1594043064663487,16.702456424578774,False,False,False,True,False,False,False,False,False,15.717618233614914
1563,0.5584745834057243,0.9713124087226348,1.4877119007411672,1.3457440076817482,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.599700214609808
9016,0.5618927270165857,0.9811787280017972,0.34440774410227915,-0.21356838285507282,-0.04485505964440166,16.756170405933673,True,False,False,False,False,True,False,True,False,16.648723960844016
7188,-1.2130202712456422,-1.2569821349185732,-0.03669364144401687,0.3062024139905342,-0.15253135165703188,15.988179292994708,True,False,False,False,True,False,False,False,True,15.955576839107596
278,-1.2274368185767974,-1.2694959464992916,-0.03669364144401687,-0.21356838285507282,-0.1548223365934708,16.038038431030294,True,False,False,False,True,False,False,False,True,15.76142084987672
3233,1.1600276294737155,0.5399326517634782,2.6310160573800556,2.9050563982185693,0.23006313272827122,16.72466031436631,True,False,False,True,False,False,False,False,False,18.132998684833918
1483,-1.257792652046905,-1.2595321249141673,1.1066105151948713,1.3457440076817482,0.23006313272827122,17.383758412269867,True,False,False,False,True,False,False,False,True,18.292847383806116
1006,0.5435785445970688,0.9601060421259187,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.348028561535003,True,False,False,False,False,True,False,True,False,16.316946591670696
749,0.5528372966983149,0.9283702603143487,-1.179997798082905,-0.21356838285507282,-0.1823141558307381,15.94056720377402,True,False,False,False,False,True,False,True,False,15.424948670398354
175,1.1488348740491052,0.5656705182849008,-0.4177950269903129,0.3062024139905342,-0.06776490900879106,16.82341375960874,True,False,False,True,False,False,False,False,False,16.906553056777135
13003,-1.1974724067209752,-1.2511347388132545,-0.4177950269903129,-0.7333391797006799,-0.11816657761044777,15.492359129933126,True,False,False,False,True,False,False,False,True,14.731801689838349
1457,1.1197269687950988,0.5996247822517934,0.34440774410227915,0.3062024139905342,-0.010490285597817546,15.582109134153066,False,False,False,True,False,False,False,False,False,16.588099342704055
1467,0.5371877712821607,0.569939900507178,-1.179997798082905,-1.7728807733918939,-0.11358460773756988,16.038038431030294,True,False,False,False,False,False,False,True,False,17.296750678069195
3498,1.1204269067511998,0.5964474258562791,-0.03669364144401687,-0.21356838285507282,-0.09067475837318048,16.250739549592506,True,False,False,True,False,False,False,False,False,15.955576839107596
4031,0.5406222241269509,0.9407405606884789,0.34440774410227915,-0.21356838285507282,-0.1364944571019593,16.24051975204432,True,False,False,False,False,True,False,True,False,16.012735246411598
3443,1.1529127261723782,0.5717988429092712,1.1066105151948713,2.385285601372962,0.23006313272827122,17.79360585668353,True,False,False,True,False,False,False,False,False,18.603002309079653
7183,-1.2134326230434693,-1.2624349513794597,-1.179997798082905,-1.7728807733918939,-0.11816657761044777,15.988179292994708,True,False,False,False,True,False,False,False,True,16.52356082573315
3316,1.1645689356611235,0.5618980931283165,0.34440774410227915,0.3062024139905342,0.6882601200160594,18.54681286044151,True,False,False,True,False,False,False,False,False,18.635792131633828
4148,0.5473905562073053,0.9387374976903868,1.4877119007411672,1.3457440076817482,0.0009646390843771575,16.972763343135828,True,False,False,False,False,True,False,True,False,16.906553056777135
456,0.550883450473673,0.9675552183013575,0.7255091296485752,0.3062024139905342,0.0009646390843771575,16.57686567973363,True,False,False,False,False,True,False,True,False,16.759949589762293
278,-1.2274368185767974,-1.2694959464992916,-1.179997798082905,-0.21356838285507282,-0.11816657761044777,16.038038431030294,False,False,True,False,True,False,False,False,True,15.955576839107596
10011,-1.2033589528869253,-1.185038230296816,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.8261314932731
1586,0.5537489828749231,0.9644342304264776,0.7255091296485752,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.93454774903691
1466,0.5493707690267984,0.9152811851284608,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.22854572220226,True,False,False,False,False,True,False,True,False,16.213405921671733
13471,1.1410811924189013,0.5762775503946632,-1.179997798082905,0.8259732108361412,-0.11358460773756988,15.748478293392015,True,False,False,False,False,False,True,True,False,16.066802461833923
3423,1.1454751718598224,0.5628286307608362,1.1066105151948713,1.3457440076817482,-0.1364944571019593,16.66561240529188,True,False,False,True,False,False,False,False,False,16.929025911619092
4456,0.5771195714534256,0.9794063188962427,0.34440774410227915,0.3062024139905342,0.09260403654193479,16.23935253160087,True,False,False,False,False,True,False,True,False,16.759949589762293
1614,0.5511022660288821,0.9932671857727552,1.1066105151948713,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.479072229734946
48,0.5434393724675448,0.9085690654471447,-1.179997798082905,0.3062024139905342,-0.1594043064663487,15.732130960377994,True,False,False,False,False,True,False,True,False,15.424948670398354
4398,0.5408910546662069,0.9647611678461556,-0.03669364144401687,0.3062024139905342,-0.1594043064663487,15.520984826232505,True,False,False,False,False,True,False,True,False,15.250595321348806
3284,1.1571256731166917,0.5456727953322418,-1.179997798082905,2.385285601372962,0.23006313272827122,17.284065595772727,True,False,False,True,False,False,False,False,False,18.5159909328476
93,0.551798942138197,0.9432031033034137,1.1066105151948713,0.8259732108361412,-0.11358460773756988,16.538131109045647,True,False,False,False,False,True,False,True,False,16.575520561288332
8491,-1.2589892061761305,-1.259416340925836,-0.03669364144401687,-0.21356838285507282,-0.11129362280113095,17.383758412269867,False,False,False,False,True,False,False,False,True,16.52356082573315
402,-1.248655403738426,-1.2259434945946286,-0.4177950269903129,-0.7333391797006799,-0.17315021608498235,15.77029613816227,True,False,False,False,True,False,False,False,True,15.607270193858982
1387,1.1315650262421482,0.5562252870896106,-1.179997798082905,-1.7728807733918939,-0.11358460773756988,16.186145997197244,True,False,False,False,False,False,True,True,False,15.607270193858982
9922,-1.2373758016431482,-1.265732022325006,-0.03669364144401687,-0.21356838285507282,-0.09983869811893624,17.24338104384643,False,False,False,False,True,False,False,False,True,16.759949589762293
4307,0.5431207987648078,0.9353051118258413,1.4877119007411672,0.8259732108361412,0.0009646390843771575,16.85668291999963,True,False,False,False,False,True,False,True,False,17.073607134447293
166,1.1636083217827304,0.560732331182666,1.1066105151948713,0.8259732108361412,0.23006313272827122,18.54681286044151,True,False,False,True,False,False,False,False,False,18.342719213293464
3348,1.1401724962685142,0.5259803764751283,1.1066105151948713,1.3457440076817482,0.09260403654193479,16.352598647855043,True,False,False,True,False,False,False,False,False,17.216707972959764
9031,-1.202321141967938,-1.185535187362509,-0.03669364144401687,-0.21356838285507282,-0.08838377343674153,16.229021102636104,True,False,False,False,True,False,False,False,True,16.51013780630191
616,1.1547765997898487,0.49485916388581896,0.34440774410227915,0.3062024139905342,0.0009646390843771575,15.75281568473166,True,False,False,True,False,False,False,False,False,16.454567959008102
9522,-1.220615209665609,-1.2492538583923194,-0.03669364144401687,-0.21356838285507282,-0.11587559267400882,15.664517984776003,False,False,False,False,True,False,False,False,True,15.732433317205148
377,0.5726907989801234,0.9468207435492813,-0.03669364144401687,-0.21356838285507282,-0.1823141558307381,16.108355605773077,True,False,False,False,False,True,False,True,False,15.096444681204078
3241,1.1595617290244895,0.5442346363193156,1.4877119007411672,1.3457440076817482,0.0009646390843771575,16.72466031436631,True,False,False,True,False,False,False,False,False,17.541204009297314
12376,0.5707959378181896,0.9412880970753915,-0.4177950269903129,-0.21356838285507282,-0.1823141558307381,15.732130960377994,True,False,False,False,False,True,False,True,False,15.150511887854474
8298,-1.2335921952820037,-1.2706863887161368,-0.4177950269903129,-0.7333391797006799,-0.13191248722908142,16.229021102636104,False,False,False,False,True,False,False,False,True,15.573368647930426
3197,1.1148265876406955,0.5936098040581025,1.1066105151948713,1.3457440076817482,0.23006313272827122,17.383758412269867,True,False,False,True,False,False,False,False,False,17.370858648025116
1448,0.5543062150341483,0.989597138037436,0.34440774410227915,-0.21356838285507282,-0.11358460773756988,17.383758412269867,True,False,False,False,False,True,False,True,False,16.648723960844016
267,-1.245500926076076,-1.2531661384190145,-0.03669364144401687,-0.21356838285507282,-0.1364944571019593,15.853275863216078,False,False,False,False,True,False,False,False,True,15.520258832020865
8260,1.1373942182687828,0.5060740619343067,-1.179997798082905,-1.2531099765462868,-0.14565839684771506,16.2207621946822,False,False,False,True,False,False,False,False,False,15.29711532616119
1312,1.1483301032590159,0.5928602550810255,-1.179997798082905,-1.7728807733918939,-0.026527180152890108,16.463021527672,True,False,False,False,False,False,True,True,False,16.213405921671733
3198,1.112803970812988,0.5956497351156382,1.8688132862874636,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,True,False,False,False,False,False,17.599700214609808
9135,-1.1841736756388395,-1.246822047318046,0.34440774410227915,-0.21356838285507282,-0.07463786381810789,15.831860501791168,False,False,False,False,True,False,False,False,True,15.383501488947802
1368,0.5902574748445814,0.9519898892387589,0.34440774410227915,3.4248271950641764,-0.09067475837318048,15.93404141725664,True,False,False,False,False,True,False,True,False,15.76142084987672
10657,1.155319969100235,0.5448543853515803,-0.03669364144401687,-0.21356838285507282,0.0536572926224728,17.284065595772727,False,False,False,True,False,False,False,False,False,17.216707972959764
8484,-1.2596576280345804,-1.264660556582809,-0.03669364144401687,-0.21356838285507282,-0.10671165292825306,17.383758412269867,False,False,False,False,True,False,False,False,True,16.300417291085605
10011,-1.2033589528869253,-1.185038230296816,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.811242881518265
6655,-1.22180904558918,-1.2234157473125822,0.34440774410227915,0.3062024139905342,0.23006313272827122,17.214237388404783,True,False,False,False,True,False,False,False,True,17.909855136853043
3365,1.1635014963004997,0.577107843468864,0.7255091296485752,0.8259732108361412,0.8715389149311747,18.369659305577567,True,False,False,True,False,False,False,False,False,18.951309000896888
3050,1.1071435793575146,0.5714588036172324,-1.179997798082905,-1.7728807733918939,0.0009646390843771575,16.440323018008897,True,False,False,False,False,False,True,True,False,16.52356082573315
6879,-1.2321001721981053,-1.2543526196046815,0.34440774410227915,0.3062024139905342,-0.06547392407235213,16.54009332474212,False,False,False,False,True,False,False,False,True,16.41820031748273
1483,-1.257792652046905,-1.2595321249141673,0.7255091296485752,0.3062024139905342,0.07656714198686221,17.383758412269867,True,False,False,False,True,False,False,False,True,17.96655047961095
3746,0.5432800856161764,0.9179183178100041,0.7255091296485752,0.8259732108361412,0.0009646390843771575,17.57307893340684,True,False,False,False,False,True,False,True,False,17.370858648025116
6648,-1.232044720802748,-1.2424421035420994,-0.03669364144401687,-0.21356838285507282,0.0009646390843771575,17.214237388404783,False,False,False,False,True,False,False,False,True,17.216707972959764
1781,0.5298790599176396,0.913236988345037,0.34440774410227915,0.3062024139905342,-0.04485505964440166,16.625175839287156,True,False,False,False,False,True,False,True,False,16.648723960844016
1784,0.5278374156503485,0.9120754921252745,1.1066105151948713,0.8259732108361412,0.0009646390843771575,16.625175839287156,True,False,False,False,False,True,False,True,False,16.749367480991666
6858,-1.2248373645840398,-1.2526869748620546,-0.4177950269903129,-0.7333391797006799,-0.12962150229264247,16.54009332474212,False,False,False,False,True,False,False,False,True,15.919644834185693
10011,-1.2033589528869253,-1.185038230296816,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,16.229021102636104,True,False,False,False,True,False,False,False,True,16.759949589762293
10932,0.5359281547817446,0.9190880407868329,-0.7988964125366089,-0.7333391797006799,-0.1594043064663487,14.34342235132407,False,False,False,False,False,True,False,True,False,14.731801689838349
58,0.5667316767231918,0.9399066112778007,0.34440774410227915,0.3062024139905342,-0.1364944571019593,16.598469328909395,True,False,False,False,False,True,False,True,False,16.066802461833923
10932,0.5359281547817446,0.9190880407868329,-0.4177950269903129,-0.7333391797006799,-0.1594043064663487,14.34342235132407,False,False,False,False,False,True,False,True,False,14.430696737594902
3102,0.5609217839567054,0.9605484588392138,0.7255091296485752,0.8259732108361412,0.23006313272827122,16.920998941592767,True,False,False,False,False,True,False,True,False,17.83189359673468
6933,-1.2397432228581617,-1.2612841194744107,-1.179997798082905,-1.7728807733918939,-0.04485505964440166,17.024450792969414,True,False,False,False,True,False,False,False,True,17.909855136853043
9914,1.1123080341912774,0.5938222981461546,-0.03669364144401687,-0.7333391797006799,-0.11587559267400882,17.383758412269867,False,False,False,True,False,False,False,False,False,15.424948670398354
680,-1.1999204227336526,-1.2375727774434535,1.4877119007411672,1.3457440076817482,-0.04485505964440166,15.492359129933126,True,False,False,False,True,False,False,False,True,16.677711496036597
1378,1.1261715625819724,0.5927076030332549,-0.03669364144401687,-0.7333391797006799,-0.06776490900879106,16.246370763738582,True,False,False,True,False,False,False,False,False,16.118095750958314
7184,-1.2097315142239462,-1.2608133661534393,-1.179997798082905,-1.7728807733918939,-0.13191248722908142,15.988179292994708,False,False,False,False,True,False,False,False,True,15.38412668421143
3241,1.1595617290244895,0.5442346363193156,-1.179997798082905,-0.21356838285507282,-0.04485505964440166,16.72466031436631,False,False,False,True,False,False,False,False,False,16.48273883399067
13175,1.148497816547914,0.5981716931982611,0.34440774410227915,0.3062024139905342,-0.11358460773756988,16.30394969462051,True,False,False,True,False,False,False,False,False,16.118095750958314
